CODE,YEAR,MONTH,LOCATION,,LIVESTOCK STOLEN,TOTAL DEATHS,POLICE DEATHS,LOCALS DEATH,SUSPECTED BANDITS,TOTAL INJURY,POLICE INJURY,LOCALS INJURY,BANDITS INJURED,NUMBER OF PEOPLE DISPLACED,NUMBER OF PEOPLE ABDUCTED,OTHER CRIMES,OTHER CRIMES,OTHER CRIMES,TYPE OF WEAPON,SPECIFICS OF WEAPON,NUMBER OF WEAPONS,AMMUNITION,TYPE,FACILITIES ATTACKED,WEB LINK,NEWSPAPER NAME,comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
You MUST indicate the code of the word document you are using,indicate the YEAR of the incident,"either JAN, FEB, APR, MAY, JUN, JUL, AUG, SEPT, OCT, NOV, DEC",NAME of Place (If possible indicate name of Sub county),NUMBER ATTACKING BANDITS,Indicate the No. of cattle stolen. If none stolen indicate UNKNOWN,Total Number of Deaths (Police + Locals + Suspected Bandits),Number of Police  deaths,Number of Locals deaths,Number of Suspected Bandits Killed,Total Number of Injuries (Police + Locals + Suspected Bandits),Number of Police injured,Number of Locals Injured,Number of bandits injured,NUMBER OF PEOPLE DISPLACED,NUMBER OF PEOPLE ABDUCTED,"Indicate if there was another crime (arson, kidnapping, rape, theft of car, etc)","if there is more than one other crime indicate if there was another crime (arson, kidnapping, rape, theft of car, etc)","if there is more than one other crime indicate if there was another crime (arson, kidnapping, rape, theft of car, etc)","indicate what type of weapon this is (FIREARMS, BOW & ARROW, MACHETE)",indicate more details a about this weapon,indicate the Number of weapons,If this is a FIREARM is there amunition,"What is the type of ammunition (BULLETS, GRENADE)","Indicate if a facility has been attacked (SCHOOL, HOSPITAL, POLICE STATION, GOVERNMENT OFFICE) - IF THERE IS MORE THAN ONE FACILITY SEPARATE THEM WITH SEMI COLON (;)",Indicate the weblink this is from,INDICATE THE MEDIA HOUSE THAT PUBLISHED,ADD ANY COMMENTS YOU MAY HAVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N321,2017,OCTOBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2017-10-15-governors-parents-condemn-killing-of-seven-in-lokichogio/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N322,2017,SEPTEMBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2017-09-29-hungry-bandit-attack-victims-lead-a-dogs-life/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N323,2017,MAY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/big-read/2017-05-30-they-slaughtered-my-wife-son-like-goats-baringo-bemoans-bloodshed-by-bandits/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N324,2017,JUNE,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2017-06-21-baringo-idps-asks-iebc-for-mobile-polling-stations-amid-bandit-attacks/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N325,2017,JUNE,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2017-06-15-bandits-having-field-day-as-politicians-embark-on-campaigns/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N326,2017,JUNE,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2017-06-11-6-killed-scores-injured-in-fresh-pokot-turkana-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N327,2017,APRIL,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2017-04-30-six-dead-three-injured-in-kapedo-bandit-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N328,2017,MARCH ,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2017-03-15-survivor-recounts-night-of-horror-that-left-11-dead-in-mukutani-baringo/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N329,2017,MARCH ,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2017-03-01-10-women-give-birth-in-deplorable-baringo-camps-after-bandit-attacks/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N330,2017,FEBRUARY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2017-02-21-cop-shot-2000-displaced-as-bandit-attacks-intensify-in-baringo/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N331,2017,FEBRUARY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2017-02-21-200-bandits-kill-two-in-baringo-displace-1000/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N332,2016,MAY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2016-05-13-one-killed-40-cows-stolen-in-bandit-raid/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N333,2015,MAY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2015-05-12-three-injured-as-baringo-bandit-raids-continue/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N334,2015,APRIL,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2015-04-06-bandits-kill-eight-in-turkana-south-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N335,2020,APRIL,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2020-04-27-residents-fearing-bandits-on-guard-day-and-night/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N336,2020,APRIL,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2020-04-16-baringo-bandit-attacks-death-toll-reaches-six-as-families-flee/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N337,2020,FEBRUARY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/print/rvalley-page-thirty/2020-02-26-despite-tip-offs-bandits-kill-four-at-laikipia-isiolo-border/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N338,2020,FEBRUARY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2020-02-12-suspected-pokot-bandits-kill-man-in-baringosamburu-border/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N339,2020,JANUARY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2020-01-28-cop-two-others-killed-in-kapedo-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N340,2019,DECEMBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2019-12-03-co-wives-minor-killed-in-fresh-kapedo-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N341,2019,DECEMBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2019-12-01-rapist-choked-me-crushed-my-baby-to-death--baringo-mum/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N342,2019,NOVEMBER,BARINGO:TURKANA,,4370,348,0,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2019-11-06-two-pokot-herders-injured-in-fresh-kapedo-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N343,2019,OCTOBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2019-10-15-munya-relative-killed-in-meru-bandit-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N344,2019,SEPTEMBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/2019-09-30-kitui-man-killed-in-suspected-banditry-attack/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N345,2019,SEPTEMBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/eastern/2019-09-20-man-killed-in-meru-banditry-attack-as-insecurity-escalates-at-border/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N346,2019,JULY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2019-07-19-schoolboy-misses-bullet-in-bandit-attacks/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N347,2019,JULY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2019-07-10-herder-dead-two-cops-injured-in-fresh-kapedo-baringo-border-bandit-attacks/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N348,2019,APRIL,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/news/big-read/2019-04-11-survivors-of-bandit-attacks-in-baringo-hunger-for-payment/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N349,2013,FEBRUARY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.the-star.co.ke/counties/rift-valley/2013-02-08-nine-killed-in-turkana-village-raid/,THE STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N350,2022,MAY,MARSABIT ,,UnKnown ,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,BULLETS,0,https://www.voanews.com/a/outbreak-of-ethnic-violence-kills-5-in-kenya-s-marsabit/6559550.html,VOICE OF AFRICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N351,2023,OCTOBER,BARINGO ,,UnKnown ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,BULLETS,0,https://www.capitalfm.co.ke/news/2023/10/cs-kindiki-meets-security-chiefs-in-baringo-after-suspected-bandit-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N352,2022,SEPTEMBER,TURKANA;Turkana East,,UnKnown,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,BULLETS,0,https://www.aa.com.tr/en/africa/11-killed-in-northern-kenya-bandit-attack/2694010,Değişen Dünyanın Habercisi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N353,2023,MARCH ,MARSABIT,,1000,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,YES,BULLETS,0,https://www.capitalfm.co.ke/news/2023/03/two-children-among-3-people-killed-in-suspected-bandit-attack-within-marsabit/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N354,2023,FEBRUARY,ISIOLO,,UNKNOWN,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,BULLETS,0,https://www.capitalfm.co.ke/news/2023/02/police-reservist-among-three-people-killed-in-isiolo-bandit-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N355,2023,FEBRUARY,NORTH RIFT,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.capitalfm.co.ke/news/2023/02/100-civilians16-police-officers-killed-in-north-rift-bandit-attacks-kindiki/,CAPITAL NEWS,COLLECTIVE DEATHS REPORTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N356,2023,FEBRUARY,TURKANA,300,UnKnown,3,3,0,0,7,7,0,0,0,0,0,0,0,0,0,0,YES,BULLETS,0,https://www.capitalfm.co.ke/news/2023/02/3-police-officers-killed-in-turkana-bandit-attack-one-missing/#google_vignette,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N357,2023,JANUARY,MARSABIT;Laisamis,15,UNKNOWN ,8,0,8,0,3,0,3,0,0,0,0,0,0,0,0,0,YES,BULLETS,0,https://www.capitalfm.co.ke/news/2023/01/3-children-among-eight-people-killed-in-marsabit-bandit-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N358,2023,JANUARY,ELGEYO MARAKWET ,,70,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,BULLETS,0,https://www.capitalfm.co.ke/news/2023/01/two-girls-shot-dead-cattle-stolen-in-marakwet-east-bandit-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N359,2022,SEPTEMBER,TURKANA,,Uknown,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,BULLETS,0,https://www.capitalfm.co.ke/news/2022/09/8-police-officers-2-civilians-chief-killed-in-turkana-bandit-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N360,2022,MARCH ,TURKANA,3,Uknown,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,YES,BULLETS,0,https://www.capitalfm.co.ke/news/2022/03/spanish-national-among-two-injured-in-turkana-bandit-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N361,2022,MARCH ,SAMBURU,,Uknown,1,1,0,0,1,1,0,0,0,0,0,0,0,0,G3,4,YES,197 BULLETS,0,https://www.capitalfm.co.ke/news/2022/03/police-officer-killed-four-fire-arms-stolen-following-bandit-attack-in-samburu/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N362,2022,MARCH ,BARINGO,,Uknown,4,0,4,0,0,0,0,0,40 KIDS,0,0,0,0,0,0,0,YES,BULLETS,SCHOOL ,https://www.capitalfm.co.ke/news/2022/03/police-in-baringo-trace-40-missing-kcpe-candidates-after-bandit-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N363,2019,DECEMBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.capitalfm.co.ke/news/2021/12/12-killed-in-marsabit-bandit-attack1800-cattle-recovered/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N364,2019,NOVEMBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.capitalfm.co.ke/news/2019/11/2-police-officers-among-10-people-killed-in-marsabit-bandit-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N365,2019,NOVEMBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.capitalfm.co.ke/news/2021/11/at-least-14-dead-in-samburu-bandit-attack-police/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N366,2021,FEBRUARY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.capitalfm.co.ke/news/2019/02/police-reservist-among-4-people-killed-in-baringo-bandit-attack/#google_vignette,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N367,2018,NOVEMBER,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.capitalfm.co.ke/news/2018/11/3-police-reservists-killed-in-igembe-central-bandit-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N368,2018,JUNE,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.capitalfm.co.ke/news/2018/06/gsu-deployed-turkana-3-killed-bandit-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N369,2018,JANUARY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.capitalfm.co.ke/news/2018/01/security-heightened-kerio-valley-bandit-attacks/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N370,2016,JANUARY,,,,,,,,,,,,,,,,,,,,YES,BULLETS,,https://www.capitalfm.co.ke/news/2016/01/one-person-killed-lamu-bandit-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N371,2011,NOVEMBER,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2011/11/bandits-attack-a-tour-van-in-isiolo/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N372,2024,MARCH ,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2024/03/3-bandits-killed-in-shoot-out-with-police-in-turkana-county/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N373,2024,MARCH ,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2024/03/19-schools-close-in-baringo-north-as-bandits-wreak-havoc/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N374,2024,JANUARY,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2024/01/three-family-members-killed-by-bandits-in-baringo-despite-enhanced-security/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N375,2023,DECEMBER,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2023/12/police-officer-shot-dead-in-bandit-ambush-while-recovering-over-30-stolen-cattle-in-meru/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N376,2023,APRIL,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2023/04/5-dead-1-injured-following-thursdays-bandit-raid-in-west-pokot/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N377,2023,FEBRUARY,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2023/02/defiant-bandits-commit-more-atrocities-as-kdf-led-task-team-closes-in/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N378,2022,SEPTEMBER,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2022/09/police-launch-operation-to-flash-out-bandits-in-turkana-after-11-people-killed/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N379,2022,SEPTEMBER,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2022/09/aukot-mourns-sister-killed-by-pokot-bandits-in-turkana-east/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N380,2022,MARCH ,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2022/03/suspected-highway-bandits-kill-three-travelers-along-marsabit-moyale-highway/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N381,2022,FEBRUARY,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2022/02/security-operation-underway-in-kerio-valley-after-pokot-bandits-kill-man/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N382,2022,FEBRUARY,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2022/02/security-scaled-up-in-baringo-as-8-students-sustain-injuries-in-dawn-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N383,2021,DECEMBER,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2021/12/security-heightened-in-maralal-as-bandits-kill-2/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N384,2021,DECEMBER,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2021/12/2-herders-sustain-life-threatening-injuries-following-bandit-raid-in-isiolo/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N385,2021,NOVEMBER,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2021/11/ngo-council-condemns-killings-of-4-people-in-kerio-valley-by-bandits/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N386,2021,NOVEMBER,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2021/11/ngo-council-calls-for-enhanced-security-after-attacks-in-marsabit-samburu/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N387,2021,SEPTEMBER,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2021/09/government-to-resettle-displaced-laikipia-residents-after-attacks/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N388,2021,JUNE,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2021/06/five-people-killed-in-isiolo-by-bandits/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N389,2017,SEPTEMBER,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2017/09/3-killed-by-bandits-in-mwingi/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N390,2017,JULY,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2017/07/6-police-officers-shot-dead-bandits-laikipia/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N391,2017,MARCH ,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2017/03/7-women-four-children-killed-bandits-baringo/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N392,2014,JULY,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2014/07/one-killed-in-grenade-attack-in-kenyan-northeast/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N393,2014,NOVEMBER,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2014/11/two-reservists-among-4-victims-of-isiolo-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N394,2012,NOVEMBER,,,,,,,,,,,,,,,,,,,,,,,https://www.capitalfm.co.ke/news/2012/11/4-more-bodies-found-after-suguta-attack/,CAPITAL NEWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N395,2024,MARCH ,,,,,,,,,,,,,,,,,,,,,,,https://www.kenyans.co.ke/news/99195-3-criminals-taken-out-hours-after-rutos-order-cs-kindiki-security-chiefs,KENYAN CO.KE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N396,2024,JANUARY,,,,,,,,,,,,,,,,,,,,,,,https://www.kenyans.co.ke/news/96321-bandits-ambush-village-kill-5-retaliation-against-police,KENYAN CO.KE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N397,2024,FEBRUARY,,,,,,,,,,,,,,,,,,,,,,,https://www.kenyans.co.ke/news/97425-baringo-teacher-shot-dead-while-motorbike-wife-child,KENYAN CO.KE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N398,2024,JANUARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BED_N400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
